"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","group-2-vm3",,,,"User:","ubuntu"
"Cmdline:","dstat -ta --noheaders --noupdate --output /home/ubuntu/dstat.csv",,,,"Date:","18 Sep 2015 22:30:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
18-09 22:42:45,88.577,6.814,4.409,0.0,0.0,0.200,4096.0,0.0,209740.0,11217618.0,0.0,0.0,3678.0,3212.0
18-09 22:42:46,88.153,6.426,0.803,0.0,0.0,4.618,0.0,1052672.0,36236819.0,34968638.0,0.0,0.0,9136.0,5584.0
18-09 22:42:47,89.841,6.375,0.996,0.0,0.0,2.789,0.0,1048576.0,8039130.0,19470477.0,0.0,0.0,5402.0,4813.0
18-09 22:42:48,96.600,3.200,0.200,0.0,0.0,0.0,0.0,1048576.0,878.0,3651.0,0.0,0.0,2406.0,3489.0
18-09 22:42:49,85.801,6.288,3.448,0.0,0.0,4.462,4096.0,1245184.0,38614325.0,20540014.0,0.0,0.0,6826.0,6443.0
18-09 22:42:50,92.800,4.600,1.600,0.0,0.0,1.0,0.0,1511424.0,5109790.0,7497028.0,0.0,0.0,3651.0,4262.0
18-09 22:42:51,80.677,4.582,14.143,0.0,0.0,0.598,0.0,1085440.0,2552.0,7009.0,0.0,0.0,2521.0,4270.0
18-09 22:42:52,69.679,3.614,26.506,0.0,0.0,0.201,0.0,1081344.0,3147.0,4208.0,0.0,0.0,2270.0,3526.0
18-09 22:42:53,73.239,5.030,21.529,0.0,0.0,0.201,0.0,1081344.0,5913.0,6090.0,0.0,0.0,2830.0,4352.0
18-09 22:42:54,73.185,4.234,21.976,0.605,0.0,0.0,0.0,1282048.0,5895.0,7728.0,0.0,0.0,2703.0,4279.0
18-09 22:42:55,85.685,4.637,9.677,0.0,0.0,0.0,0.0,1081344.0,1487.0,3055.0,0.0,0.0,2550.0,3400.0
18-09 22:42:56,87.149,5.823,6.627,0.0,0.0,0.402,0.0,573440.0,91068.0,3297394.0,0.0,0.0,3017.0,4492.0
18-09 22:42:57,78.182,6.465,8.889,0.0,0.0,6.465,4096.0,1081344.0,43914731.0,36225882.0,0.0,0.0,9466.0,6323.0
18-09 22:42:58,78.958,7.214,10.020,0.0,0.0,3.808,4096.0,1048576.0,43725707.0,28609845.0,0.0,0.0,7696.0,5574.0
18-09 22:42:59,92.929,5.657,0.404,0.202,0.0,0.808,4096.0,1359872.0,307147.0,14531583.0,0.0,0.0,3872.0,3588.0
18-09 22:43:00,93.600,4.200,0.600,0.0,0.0,1.600,8192.0,1048576.0,538388.0,19403449.0,0.0,0.0,4707.0,3640.0
18-09 22:43:01,87.149,4.618,2.209,0.0,0.0,6.024,12288.0,2764800.0,43873760.0,36151547.0,0.0,0.0,9834.0,6459.0
18-09 22:43:02,95.190,4.008,0.401,0.0,0.0,0.401,0.0,0.0,112949.0,3972256.0,0.0,0.0,3092.0,3647.0
18-09 22:43:03,88.623,6.786,0.399,0.0,0.0,4.192,0.0,0.0,43599487.0,22077421.0,0.0,0.0,10865.0,5869.0
18-09 22:43:04,90.946,4.225,4.829,0.0,0.0,0.0,0.0,163840.0,28639.0,1541351.0,0.0,0.0,2506.0,3354.0
18-09 22:43:05,90.619,5.589,3.393,0.0,0.0,0.399,0.0,0.0,2727.0,2729.0,0.0,0.0,2591.0,4546.0
18-09 22:43:06,86.694,3.427,9.879,0.0,0.0,0.0,0.0,466944.0,3530.0,10217.0,0.0,0.0,2644.0,4958.0
18-09 22:43:07,62.325,5.411,32.064,0.0,0.0,0.200,0.0,1114112.0,5562.0,5722.0,0.0,0.0,2411.0,3908.0
18-09 22:43:08,73.535,4.242,22.020,0.0,0.0,0.202,0.0,1048576.0,3644.0,2565.0,0.0,0.0,2278.0,3960.0
18-09 22:43:09,88.934,3.421,7.445,0.0,0.0,0.201,0.0,1363968.0,3512.0,6928.0,0.0,0.0,2697.0,3720.0
18-09 22:43:10,84.476,3.629,11.290,0.0,0.0,0.605,0.0,1048576.0,281571.0,13460269.0,0.0,0.0,3781.0,3976.0
18-09 22:43:11,83.300,5.433,6.439,0.201,0.0,4.628,4096.0,7368704.0,38867189.0,32503150.0,0.0,0.0,8168.0,6189.0
18-09 22:43:12,79.794,5.361,11.134,0.0,0.0,3.711,0.0,438272.0,41050993.0,23005353.0,0.0,0.0,8289.0,5417.0
18-09 22:43:13,80.040,6.855,12.097,0.0,0.0,1.008,0.0,1048576.0,7581469.0,8142896.0,0.0,0.0,4252.0,4093.0
18-09 22:43:14,88.400,5.200,2.400,0.0,0.0,4.0,0.0,1347584.0,28560898.0,32965110.0,0.0,0.0,8272.0,5076.0
18-09 22:43:15,92.757,4.024,1.006,0.0,0.0,2.213,4096.0,1048576.0,15608383.0,27179976.0,0.0,0.0,7487.0,4177.0
18-09 22:43:16,94.810,4.391,0.599,0.0,0.0,0.200,0.0,2224128.0,458.0,893.0,0.0,0.0,2340.0,3442.0
18-09 22:43:17,89.293,6.061,3.636,0.0,0.0,1.010,0.0,1515520.0,12217145.0,13925355.0,0.0,0.0,4878.0,5439.0
18-09 22:43:18,89.980,4.810,2.806,0.0,0.0,2.405,0.0,1048576.0,31346937.0,7206801.0,0.0,0.0,6934.0,5140.0
18-09 22:43:19,82.834,5.988,9.980,0.0,0.0,1.198,0.0,1212416.0,162515.0,6890507.0,0.0,0.0,3434.0,4183.0
18-09 22:43:20,66.801,6.439,26.559,0.0,0.0,0.201,0.0,1081344.0,5478.0,10191.0,0.0,0.0,2623.0,4679.0
18-09 22:43:21,69.495,5.253,25.253,0.0,0.0,0.0,0.0,2973696.0,5821.0,5499.0,0.0,0.0,2784.0,4074.0
18-09 22:43:22,71.227,4.427,23.944,0.0,0.0,0.402,0.0,0.0,3537.0,1618.0,0.0,0.0,2273.0,3772.0
18-09 22:43:23,80.885,4.829,12.877,0.0,0.0,1.408,0.0,32768.0,328586.0,13623162.0,0.0,0.0,4459.0,4511.0
18-09 22:43:24,92.369,4.418,2.610,0.402,0.0,0.201,0.0,282624.0,3823.0,2595.0,0.0,0.0,2653.0,3210.0
18-09 22:43:25,81.616,6.465,8.889,0.0,0.0,3.030,0.0,32768.0,30578869.0,18718225.0,0.0,0.0,6898.0,5507.0
18-09 22:43:26,83.300,5.231,8.249,0.0,0.0,3.219,0.0,6377472.0,30789224.0,22891846.0,0.0,0.0,7812.0,4775.0
18-09 22:43:27,78.270,6.640,11.871,0.0,0.0,3.219,0.0,0.0,25898893.0,16189141.0,0.0,0.0,6932.0,4391.0
18-09 22:43:28,90.562,4.819,1.606,0.0,0.0,3.012,0.0,0.0,17009366.0,38487921.0,0.0,0.0,8131.0,4867.0
18-09 22:43:29,90.141,5.433,1.610,0.0,0.0,2.817,0.0,278528.0,27123014.0,22507290.0,0.0,0.0,9471.0,4369.0
18-09 22:43:30,93.800,5.200,0.600,0.0,0.0,0.400,0.0,0.0,171303.0,5021013.0,0.0,0.0,3167.0,3682.0
18-09 22:43:31,91.767,5.422,1.807,0.0,0.0,1.004,0.0,978944.0,9735161.0,3237781.0,0.0,0.0,3832.0,5244.0
18-09 22:43:32,90.581,4.409,1.804,0.0,0.0,3.206,0.0,0.0,33692318.0,11270224.0,0.0,0.0,5359.0,4919.0
18-09 22:43:33,84.369,5.611,9.419,0.0,0.0,0.601,0.0,0.0,291955.0,13368616.0,0.0,0.0,4015.0,4232.0
18-09 22:43:34,73.790,5.040,20.766,0.0,0.0,0.403,0.0,163840.0,5279.0,9052.0,0.0,0.0,2431.0,4220.0
18-09 22:43:35,73.347,3.407,23.046,0.0,0.0,0.200,0.0,0.0,2797.0,7297.0,0.0,0.0,2786.0,3961.0
18-09 22:43:36,60.040,4.618,34.337,0.0,0.0,1.004,4096.0,36864.0,304880.0,9613347.0,0.0,0.0,3564.0,4202.0
18-09 22:43:37,81.174,4.858,13.968,0.0,0.0,0.0,0.0,23183360.0,7707.0,4059615.0,0.0,0.0,3019.0,4103.0
18-09 22:43:38,85.030,4.391,9.581,0.0,0.0,0.998,0.0,0.0,376462.0,13539657.0,0.0,0.0,4076.0,3727.0
18-09 22:43:39,62.118,5.092,28.106,1.222,0.0,3.462,0.0,319488.0,42775486.0,14514916.0,0.0,0.0,5944.0,5173.0
18-09 22:43:40,47.959,3.061,45.306,0.204,0.0,3.469,4096.0,0.0,35602194.0,14327165.0,0.0,0.0,4292.0,4033.0
18-09 22:43:41,41.818,2.626,55.556,0.0,0.0,0.0,0.0,872448.0,8493252.0,194399.0,0.0,0.0,1936.0,2227.0
18-09 22:43:42,43.461,2.213,54.326,0.0,0.0,0.0,0.0,0.0,3426.0,4476.0,0.0,0.0,1546.0,2382.0
18-09 22:43:43,69.293,2.828,27.677,0.0,0.0,0.202,0.0,0.0,3498.0,4207.0,0.0,0.0,2547.0,3603.0
18-09 22:43:44,66.867,2.410,30.522,0.201,0.0,0.0,0.0,176128.0,458.0,817.0,0.0,0.0,2409.0,3478.0
18-09 22:43:45,41.129,2.016,56.653,0.0,0.0,0.202,0.0,1048576.0,420.0,2439.0,0.0,0.0,1728.0,2976.0
18-09 22:43:46,41.010,2.222,56.768,0.0,0.0,0.0,0.0,1048576.0,214.0,1330.0,0.0,0.0,1828.0,3171.0
18-09 22:43:47,35.141,2.410,62.048,0.402,0.0,0.0,0.0,13754368.0,2371.0,4982.0,0.0,0.0,1770.0,3598.0
18-09 22:43:48,9.697,1.818,88.485,0.0,0.0,0.0,0.0,1114112.0,2239.0,5305.0,0.0,0.0,1473.0,3062.0
18-09 22:43:49,1.603,0.200,94.389,3.607,0.0,0.200,0.0,1667072.0,107.0,661.0,0.0,0.0,887.0,1916.0
18-09 22:43:50,1.610,0.201,98.189,0.0,0.0,0.0,0.0,1048576.0,107.0,661.0,0.0,0.0,961.0,1952.0
18-09 22:43:51,1.800,0.800,97.400,0.0,0.0,0.0,0.0,1048576.0,214.0,1187.0,0.0,0.0,1004.0,2037.0
18-09 22:43:52,1.610,0.402,97.988,0.0,0.0,0.0,0.0,3801088.0,107.0,661.0,0.0,0.0,1050.0,2109.0
18-09 22:43:53,1.411,0.403,98.185,0.0,0.0,0.0,0.0,0.0,107.0,661.0,0.0,0.0,1010.0,2116.0
18-09 22:43:54,2.004,0.401,97.595,0.0,0.0,0.0,0.0,0.0,214.0,1187.0,0.0,0.0,1035.0,2192.0
18-09 22:43:55,4.609,1.002,92.786,1.603,0.0,0.0,0.0,73728.0,2365.0,4105.0,0.0,0.0,1510.0,3002.0
18-09 22:43:56,1.414,0.202,98.384,0.0,0.0,0.0,0.0,0.0,107.0,661.0,0.0,0.0,1009.0,2227.0
18-09 22:43:57,1.414,0.808,97.778,0.0,0.0,0.0,0.0,905216.0,346.0,835.0,0.0,0.0,1058.0,2304.0
18-09 22:43:58,1.417,0.202,98.381,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1077.0,2380.0
18-09 22:43:59,1.212,0.808,97.980,0.0,0.0,0.0,0.0,0.0,17331.0,17273.0,0.0,0.0,1152.0,2443.0
18-09 22:44:00,1.016,0.203,97.967,0.813,0.0,0.0,0.0,376832.0,214.0,835.0,0.0,0.0,1035.0,2348.0
18-09 22:44:01,2.386,0.795,96.819,0.0,0.0,0.0,0.0,0.0,15773.0,12503.0,0.0,0.0,1107.0,2365.0
18-09 22:44:02,1.411,0.403,98.185,0.0,0.0,0.0,0.0,12136448.0,107.0,309.0,0.0,0.0,1038.0,2320.0
18-09 22:44:03,1.207,0.805,97.988,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1083.0,2413.0
18-09 22:44:04,3.213,3.815,92.369,0.0,0.0,0.602,0.0,65536.0,21840885.0,21034787.0,0.0,0.0,6304.0,3696.0
18-09 22:44:05,1.414,0.202,98.384,0.0,0.0,0.0,0.0,0.0,239.0,573.0,0.0,0.0,1079.0,2423.0
18-09 22:44:06,1.800,1.0,95.600,1.600,0.0,0.0,0.0,106496.0,214.0,835.0,0.0,0.0,1092.0,2469.0
18-09 22:44:07,1.606,0.803,97.590,0.0,0.0,0.0,0.0,11595776.0,107.0,309.0,0.0,0.0,1094.0,2471.0
18-09 22:44:08,2.008,0.402,97.590,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1067.0,2468.0
18-09 22:44:09,1.408,0.805,97.787,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1061.0,2436.0
18-09 22:44:10,1.807,0.602,97.590,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1041.0,2427.0
18-09 22:44:11,1.217,0.203,97.769,0.811,0.0,0.0,0.0,77824.0,107.0,309.0,0.0,0.0,1037.0,2433.0
18-09 22:44:12,1.613,0.403,97.984,0.0,0.0,0.0,0.0,802816.0,214.0,835.0,0.0,0.0,1087.0,2430.0
18-09 22:44:13,1.215,0.607,97.976,0.0,0.0,0.202,1032192.0,0.0,10317.0,425999.0,0.0,0.0,1176.0,2548.0
18-09 22:44:14,1.613,0.403,97.984,0.0,0.0,0.0,0.0,0.0,2549.0,305576.0,0.0,0.0,1142.0,2454.0
18-09 22:44:15,1.215,0.405,98.381,0.0,0.0,0.0,0.0,0.0,2404.0,506219.0,0.0,0.0,1234.0,2505.0
18-09 22:44:16,1.619,0.607,97.773,0.0,0.0,0.0,458752.0,0.0,11417.0,4095631.0,0.0,0.0,1998.0,2987.0
18-09 22:44:17,1.822,0.607,96.154,1.417,0.0,0.0,1032192.0,11603968.0,20668.0,5391678.0,0.0,0.0,1899.0,3143.0
18-09 22:44:18,2.209,0.803,96.787,0.0,0.0,0.201,1048576.0,0.0,18873.0,5005661.0,0.0,0.0,1802.0,3122.0
18-09 22:44:19,1.623,0.609,97.363,0.406,0.0,0.0,5672960.0,0.0,24004.0,6020251.0,0.0,0.0,1870.0,3338.0
18-09 22:44:20,2.213,0.805,96.982,0.0,0.0,0.0,0.0,0.0,27662.0,6157095.0,0.0,0.0,1702.0,3220.0
18-09 22:44:21,1.222,0.611,98.167,0.0,0.0,0.0,458752.0,0.0,25231.0,6224828.0,0.0,0.0,1823.0,3270.0
18-09 22:44:22,1.818,0.808,90.505,6.667,0.0,0.202,1482752.0,483328.0,25806.0,5533078.0,0.0,0.0,1811.0,3261.0
18-09 22:44:23,2.020,0.606,96.970,0.202,0.0,0.202,5705728.0,0.0,31394.0,6058159.0,0.0,0.0,1867.0,3311.0
18-09 22:44:24,2.218,0.806,96.573,0.202,0.0,0.202,5709824.0,0.0,24677.0,6313366.0,0.0,0.0,1747.0,3277.0
18-09 22:44:25,1.217,1.014,97.363,0.406,0.0,0.0,5718016.0,0.0,26016.0,6239503.0,0.0,0.0,1770.0,3238.0
18-09 22:44:26,1.420,0.811,97.769,0.0,0.0,0.0,5713920.0,0.0,26546.0,6663602.0,0.0,0.0,1797.0,3196.0
18-09 22:44:27,3.219,0.805,93.159,2.616,0.0,0.201,5693440.0,3297280.0,22815.0,5883622.0,0.0,0.0,1869.0,3299.0
18-09 22:44:28,1.826,0.609,97.160,0.203,0.0,0.203,5697536.0,0.0,20308.0,5891274.0,0.0,0.0,1922.0,3327.0
18-09 22:44:29,2.004,1.202,95.591,0.802,0.0,0.401,5722112.0,0.0,24726.0,5885890.0,0.0,0.0,1993.0,3320.0
18-09 22:44:30,2.028,0.811,97.160,0.0,0.0,0.0,3608576.0,0.0,18515.0,5759503.0,0.0,0.0,1989.0,3311.0
18-09 22:44:31,1.815,0.605,97.379,0.0,0.0,0.202,0.0,0.0,24449.0,6062868.0,0.0,0.0,1765.0,3202.0
18-09 22:44:32,2.227,0.405,94.939,2.227,0.0,0.202,4194304.0,32768.0,36108.0,7055524.0,0.0,0.0,1851.0,3317.0
18-09 22:44:33,2.429,0.810,96.356,0.405,0.0,0.0,1507328.0,57344.0,22075.0,6472876.0,0.0,0.0,2116.0,3461.0
18-09 22:44:34,2.227,0.607,97.166,0.0,0.0,0.0,0.0,0.0,24136.0,6507595.0,0.0,0.0,1909.0,3393.0
18-09 22:44:35,1.623,0.811,97.363,0.0,0.0,0.203,0.0,0.0,21664.0,6564885.0,0.0,0.0,2056.0,3387.0
18-09 22:44:36,2.626,0.404,95.354,1.414,0.0,0.202,3145728.0,0.0,20025.0,6540632.0,0.0,0.0,2069.0,3523.0
18-09 22:44:37,1.822,0.607,97.571,0.0,0.0,0.0,0.0,20701184.0,4928.0,2214575.0,0.0,0.0,1524.0,2813.0
18-09 22:44:38,2.012,0.604,95.775,1.610,0.0,0.0,0.0,65536.0,107.0,309.0,0.0,0.0,1191.0,2523.0
18-09 22:44:39,2.012,0.402,97.586,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1194.0,2507.0
18-09 22:44:40,2.410,0.602,96.988,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1232.0,2598.0
18-09 22:44:41,2.800,0.400,96.800,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1210.0,2561.0
18-09 22:44:42,2.020,0.606,97.374,0.0,0.0,0.0,0.0,0.0,323.0,835.0,0.0,0.0,1210.0,2590.0
18-09 22:44:43,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1160.0,2521.0
18-09 22:44:44,2.004,1.002,96.593,0.401,0.0,0.0,0.0,90112.0,107.0,309.0,0.0,0.0,1189.0,2563.0
18-09 22:44:45,1.417,0.607,97.976,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1168.0,2541.0
18-09 22:44:46,1.822,0.405,97.773,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1179.0,2530.0
18-09 22:44:47,1.420,0.609,97.972,0.0,0.0,0.0,0.0,8192.0,107.0,309.0,0.0,0.0,1190.0,2557.0
18-09 22:44:48,2.218,0.403,97.379,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1211.0,2567.0
18-09 22:44:49,2.231,0.811,95.943,1.014,0.0,0.0,0.0,65536.0,233084.0,21223.0,0.0,0.0,1411.0,2849.0
18-09 22:44:50,2.209,0.602,97.189,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1227.0,2597.0
18-09 22:44:51,2.012,0.402,97.586,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1200.0,2574.0
18-09 22:44:52,2.863,2.658,94.274,0.0,0.0,0.204,0.0,77824.0,21877647.0,20981953.0,0.0,0.0,5062.0,3681.0
18-09 22:44:53,2.400,0.600,97.0,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1159.0,2515.0
18-09 22:44:54,2.012,0.402,97.183,0.402,0.0,0.0,0.0,81920.0,214.0,835.0,0.0,0.0,1197.0,2581.0
18-09 22:44:55,1.623,0.203,98.174,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1166.0,2551.0
18-09 22:44:56,1.616,0.606,97.778,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1165.0,2566.0
18-09 22:44:57,1.610,1.006,97.384,0.0,0.0,0.0,0.0,188416.0,214.0,835.0,0.0,0.0,1149.0,2548.0
18-09 22:44:58,2.218,0.403,97.379,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1167.0,2559.0
18-09 22:44:59,1.818,0.202,97.980,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1166.0,2532.0
18-09 22:45:00,1.619,0.607,97.571,0.202,0.0,0.0,0.0,32768.0,214.0,835.0,0.0,0.0,1202.0,2613.0
18-09 22:45:01,1.815,0.605,97.581,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1158.0,2524.0
18-09 22:45:02,1.811,0.604,97.586,0.0,0.0,0.0,0.0,32768.0,107.0,309.0,0.0,0.0,1191.0,2543.0
18-09 22:45:03,1.616,0.404,97.980,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1183.0,2562.0
18-09 22:45:04,2.209,0.602,97.189,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1168.0,2537.0
18-09 22:45:05,2.004,0.802,97.194,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1153.0,2526.0
18-09 22:45:06,2.400,0.400,96.800,0.400,0.0,0.0,0.0,45056.0,214.0,835.0,0.0,0.0,1154.0,2531.0
18-09 22:45:07,2.004,0.802,97.194,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1147.0,2501.0
18-09 22:45:08,3.006,0.601,96.393,0.0,0.0,0.0,0.0,225280.0,107.0,309.0,0.0,0.0,1177.0,2510.0
18-09 22:45:09,2.395,0.798,96.806,0.0,0.0,0.0,0.0,983040.0,214.0,835.0,0.0,0.0,1155.0,2517.0
18-09 22:45:10,1.613,0.806,97.581,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1142.0,2494.0
18-09 22:45:11,2.016,0.403,97.581,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1164.0,2530.0
18-09 22:45:12,1.815,0.806,97.177,0.202,0.0,0.0,0.0,1118208.0,214.0,835.0,0.0,0.0,1190.0,2547.0
18-09 22:45:13,2.008,0.602,97.390,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1162.0,2464.0
18-09 22:45:14,2.008,0.602,97.390,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1178.0,2521.0
18-09 22:45:15,1.616,0.606,97.778,0.0,0.0,0.0,0.0,1048576.0,214.0,835.0,0.0,0.0,1186.0,2558.0
18-09 22:45:16,1.815,0.605,97.581,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1179.0,2528.0
18-09 22:45:17,2.200,0.600,96.200,1.0,0.0,0.0,0.0,1077248.0,107.0,309.0,0.0,0.0,1156.0,2492.0
18-09 22:45:18,2.209,0.402,97.390,0.0,0.0,0.0,0.0,1048576.0,214.0,835.0,0.0,0.0,1186.0,2531.0
18-09 22:45:19,2.414,0.201,97.384,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1176.0,2531.0
18-09 22:45:20,1.613,0.806,97.581,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1186.0,2542.0
18-09 22:45:21,2.004,1.002,96.994,0.0,0.0,0.0,0.0,1048576.0,214.0,835.0,0.0,0.0,1179.0,2513.0
18-09 22:45:22,1.613,0.806,97.581,0.0,0.0,0.0,0.0,1069056.0,107.0,309.0,0.0,0.0,1190.0,2526.0
18-09 22:45:23,2.405,0.601,96.593,0.401,0.0,0.0,0.0,1114112.0,107.0,309.0,0.0,0.0,1194.0,2537.0
18-09 22:45:24,1.818,0.606,97.576,0.0,0.0,0.0,0.0,1048576.0,214.0,835.0,0.0,0.0,1193.0,2562.0
18-09 22:45:25,2.209,0.402,97.390,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1169.0,2508.0
18-09 22:45:26,2.395,1.198,96.407,0.0,0.0,0.0,0.0,1048576.0,107.0,309.0,0.0,0.0,1174.0,2498.0
18-09 22:45:27,2.204,1.002,96.794,0.0,0.0,0.0,0.0,1925120.0,214.0,835.0,0.0,0.0,1202.0,2517.0
18-09 22:45:28,2.209,0.402,97.390,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1139.0,2444.0
18-09 22:45:29,1.217,0.406,96.755,1.623,0.0,0.0,0.0,81920.0,107.0,309.0,0.0,0.0,1115.0,2428.0
18-09 22:45:30,1.613,0.605,97.782,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1153.0,2515.0
18-09 22:45:31,2.400,0.600,97.0,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1154.0,2461.0
18-09 22:45:32,1.616,0.404,97.980,0.0,0.0,0.0,0.0,94208.0,107.0,309.0,0.0,0.0,1141.0,2468.0
18-09 22:45:33,2.204,0.401,97.395,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1136.0,2431.0
18-09 22:45:34,1.623,0.203,98.174,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1143.0,2467.0
18-09 22:45:35,2.204,0.601,96.593,0.601,0.0,0.0,0.0,16384.0,107.0,309.0,0.0,0.0,1200.0,2493.0
18-09 22:45:36,4.618,1.205,94.177,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1602.0,2973.0
18-09 22:45:37,1.616,0.202,98.182,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1136.0,2447.0
18-09 22:45:38,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1142.0,2440.0
18-09 22:45:39,1.610,0.604,97.787,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1168.0,2478.0
18-09 22:45:40,1.811,0.402,97.787,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1113.0,2410.0
18-09 22:45:41,1.619,0.405,97.571,0.405,0.0,0.0,0.0,20480.0,107.0,309.0,0.0,0.0,1114.0,2429.0
18-09 22:45:42,2.400,0.400,97.200,0.0,0.0,0.0,0.0,32768.0,214.0,835.0,0.0,0.0,1124.0,2408.0
18-09 22:45:43,1.807,0.602,97.590,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1126.0,2409.0
18-09 22:45:44,2.204,0.601,97.194,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1146.0,2458.0
18-09 22:45:45,2.626,0.808,96.566,0.0,0.0,0.0,0.0,0.0,323.0,835.0,0.0,0.0,1188.0,2535.0
18-09 22:45:46,1.417,0.405,98.178,0.0,0.0,0.0,0.0,0.0,107.0,309.0,0.0,0.0,1166.0,2456.0
18-09 22:45:47,2.004,1.002,96.393,0.601,0.0,0.0,0.0,86016.0,4769.0,5233.0,0.0,0.0,1358.0,2725.0
18-09 22:45:48,2.222,0.606,97.172,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1197.0,2561.0
18-09 22:45:49,1.826,0.0,98.174,0.0,0.0,0.0,0.0,0.0,22357.0,21816.0,0.0,0.0,1213.0,2560.0
18-09 22:45:50,2.012,0.402,97.586,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1142.0,2460.0
18-09 22:45:51,1.606,0.803,97.590,0.0,0.0,0.0,0.0,0.0,214.0,769.0,0.0,0.0,1183.0,2514.0
18-09 22:45:52,2.041,2.041,93.265,2.449,0.0,0.204,0.0,1282048.0,13867623.0,152789.0,0.0,0.0,2554.0,3497.0
18-09 22:45:53,2.840,0.811,96.349,0.0,0.0,0.0,0.0,0.0,7988716.0,31233.0,0.0,0.0,2230.0,2957.0
18-09 22:45:54,1.811,0.604,97.586,0.0,0.0,0.0,0.0,0.0,214.0,835.0,0.0,0.0,1179.0,2523.0
18-09 22:45:55,38.105,11.895,48.992,0.806,0.0,0.202,516096.0,0.0,237266.0,17324.0,0.0,0.0,4301.0,7476.0
18-09 22:45:56,89.157,5.823,4.819,0.0,0.0,0.201,0.0,0.0,107.0,455.0,0.0,0.0,2666.0,3453.0
18-09 22:45:57,95.0,4.800,0.200,0.0,0.0,0.0,0.0,385024.0,850.0,1299.0,0.0,0.0,2430.0,3269.0
18-09 22:45:58,91.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4231.0,5481.0,0.0,0.0,2303.0,2968.0
18-09 22:45:59,93.548,4.032,2.419,0.0,0.0,0.0,0.0,0.0,173.0,521.0,0.0,0.0,2368.0,3218.0
